url,domain,parsed_url,protocol,tld,generic_tld,country_code_tld
https://wayborn.com/products/,wayborn.com,"ParseResult(scheme='https', netloc='wayborn.com', path='/products/', params='', query='', fragment='')",1,com,com,
https://www.bovafurniture.com/products/office/desks/page/2/,bovafurniture.com,"ParseResult(scheme='https', netloc='www.bovafurniture.com', path='/products/office/desks/page/2/', params='', query='', fragment='')",1,com,com,
https://hauslondon.com/products/gift-card,hauslondon.com,"ParseResult(scheme='https', netloc='hauslondon.com', path='/products/gift-card', params='', query='', fragment='')",1,com,com,
https://allworldfurniture.com/products/sallie-stool&via=http://www.twitter.com/alworldfurnitur&text=Euro%20Style%20Sallie%20Accent%20Stool,allworldfurniture.com,"ParseResult(scheme='https', netloc='allworldfurniture.com', path='/products/sallie-stool&via=http://www.twitter.com/alworldfurnitur&text=Euro%20Style%20Sallie%20Accent%20Stool', params='', query='', fragment='')",1,com,com,
https://decorium.us/products/costa-adjustable-barstool,decorium.us,"ParseResult(scheme='https', netloc='decorium.us', path='/products/costa-adjustable-barstool', params='', query='', fragment='')",1,us,us,
https://www.softsquare.com/collections/usm-haller/products/usm-haller-media-o1,softsquare.com,"ParseResult(scheme='https', netloc='www.softsquare.com', path='/collections/usm-haller/products/usm-haller-media-o1', params='', query='', fragment='')",1,com,com,
https://www.rockymountain.furniture/products/jofran/15003.html,rockymountain.furniture,"ParseResult(scheme='https', netloc='www.rockymountain.furniture', path='/products/jofran/15003.html', params='', query='', fragment='')",1,furniture,furniture,
https://www.statewidefurniture.com/products/Ashley-Furniture/ashley/1010494.html,statewidefurniture.com,"ParseResult(scheme='https', netloc='www.statewidefurniture.com', path='/products/Ashley-Furniture/ashley/1010494.html', params='', query='', fragment='')",1,com,com,
https://huckandpeck.com/products/gift-card,huckandpeck.com,"ParseResult(scheme='https', netloc='huckandpeck.com', path='/products/gift-card', params='', query='', fragment='')",1,com,com,
https://najarianfurniture.com/products/roma-sofa-pebble,najarianfurniture.com,"ParseResult(scheme='https', netloc='najarianfurniture.com', path='/products/roma-sofa-pebble', params='', query='', fragment='')",1,com,com,
https://qualitywoods.com/products/qw-amish-mckee-6pc-dining-set?variant=31793708105810,qualitywoods.com,"ParseResult(scheme='https', netloc='qualitywoods.com', path='/products/qw-amish-mckee-6pc-dining-set', params='', query='variant=31793708105810', fragment='')",1,com,com,
https://mybossfurniture.com/products/tullis-2&via=&text=Tullis%20Cream/Navy/Gray%20Medium%20Rug,mybossfurniture.com,"ParseResult(scheme='https', netloc='mybossfurniture.com', path='/products/tullis-2&via=&text=Tullis%20Cream/Navy/Gray%20Medium%20Rug', params='', query='', fragment='')",1,com,com,
https://www.furnish123quadcities.com/search/products/?s=36505,furnish123quadcities.com,"ParseResult(scheme='https', netloc='www.furnish123quadcities.com', path='/search/products/', params='', query='s=36505', fragment='')",1,com,com,
https://americanbackyard.com/products/gift-card,americanbackyard.com,"ParseResult(scheme='https', netloc='americanbackyard.com', path='/products/gift-card', params='', query='', fragment='')",1,com,com,
https://www.roccityfurniture.com/products/abney-4pc-set/,roccityfurniture.com,"ParseResult(scheme='https', netloc='www.roccityfurniture.com', path='/products/abney-4pc-set/', params='', query='', fragment='')",1,com,com,
https://www.sutherlandfurniture.com/collections/quick-ship/products/franck-sofa-quickship,sutherlandfurniture.com,"ParseResult(scheme='https', netloc='www.sutherlandfurniture.com', path='/collections/quick-ship/products/franck-sofa-quickship', params='', query='', fragment='')",1,com,com,
https://craftassociatesfurniture.com/products/craft-associates-wool-lounge-chairs-1519,craftassociatesfurniture.com,"ParseResult(scheme='https', netloc='craftassociatesfurniture.com', path='/products/craft-associates-wool-lounge-chairs-1519', params='', query='', fragment='')",1,com,com,
https://huset-shop.com/products/gift-card,huset-shop.com,"ParseResult(scheme='https', netloc='huset-shop.com', path='/products/gift-card', params='', query='', fragment='')",1,com,com,
https://www.scotmeachamwoodhome.com/products/hodges-tweed,scotmeachamwoodhome.com,"ParseResult(scheme='https', netloc='www.scotmeachamwoodhome.com', path='/products/hodges-tweed', params='', query='', fragment='')",1,com,com,
https://www.espasso.com/products/tearsheet/1815,espasso.com,"ParseResult(scheme='https', netloc='www.espasso.com', path='/products/tearsheet/1815', params='', query='', fragment='')",1,com,com,
https://sika-design.com/products/belladonna-nature,sika-design.com,"ParseResult(scheme='https', netloc='sika-design.com', path='/products/belladonna-nature', params='', query='', fragment='')",1,com,com,
https://www.dimshome.com/products/eave-desk,dimshome.com,"ParseResult(scheme='https', netloc='www.dimshome.com', path='/products/eave-desk', params='', query='', fragment='')",1,com,com,
https://thebellacottage.com/products/barrel-bar,thebellacottage.com,"ParseResult(scheme='https', netloc='thebellacottage.com', path='/products/barrel-bar', params='', query='', fragment='')",1,com,com,
https://www.skandium.com/products/ch24-soft,skandium.com,"ParseResult(scheme='https', netloc='www.skandium.com', path='/products/ch24-soft', params='', query='', fragment='')",1,com,com,
https://www.woodwaves.com/products/gray-floating-tv-stand-entertainment-center-eco-geo-lakewood,woodwaves.com,"ParseResult(scheme='https', netloc='www.woodwaves.com', path='/products/gray-floating-tv-stand-entertainment-center-eco-geo-lakewood', params='', query='', fragment='')",1,com,com,
https://sjotime.com/products/notch-desk,sjotime.com,"ParseResult(scheme='https', netloc='sjotime.com', path='/products/notch-desk', params='', query='', fragment='')",1,com,com,
https://www.puji.com/www.puji.com/products/urban-industrial-bistro-dining-table,puji.com,"ParseResult(scheme='https', netloc='www.puji.com', path='/www.puji.com/products/urban-industrial-bistro-dining-table', params='', query='', fragment='')",1,com,com,
https://littlepartners.com/products/bentwood,littlepartners.com,"ParseResult(scheme='https', netloc='littlepartners.com', path='/products/bentwood', params='', query='', fragment='')",1,com,com,
https://jeremiahcollection.com/products/record-storage-console,jeremiahcollection.com,"ParseResult(scheme='https', netloc='jeremiahcollection.com', path='/products/record-storage-console', params='', query='', fragment='')",1,com,com,
https://www.shoptorious.com/products/nova-domus-jagger-modern-dark-grey-walnut-bedroom-set,shoptorious.com,"ParseResult(scheme='https', netloc='www.shoptorious.com', path='/products/nova-domus-jagger-modern-dark-grey-walnut-bedroom-set', params='', query='', fragment='')",1,com,com,
https://thefinestore.com/products/gift-card,thefinestore.com,"ParseResult(scheme='https', netloc='thefinestore.com', path='/products/gift-card', params='', query='', fragment='')",1,com,com,
http://oot-oot.com/products/,oot-oot.com,"ParseResult(scheme='http', netloc='oot-oot.com', path='/products/', params='', query='', fragment='')",0,com,com,
https://lorfords.com/collections/the-armchair-collection/products/the-bayswater-armchair,lorfords.com,"ParseResult(scheme='https', netloc='lorfords.com', path='/collections/the-armchair-collection/products/the-bayswater-armchair', params='', query='', fragment='')",1,com,com,
https://www.arighibianchi.co.uk/collections/new-in-homepage/products/birds-coat-rack,arighibianchi.co.uk,"ParseResult(scheme='https', netloc='www.arighibianchi.co.uk', path='/collections/new-in-homepage/products/birds-coat-rack', params='', query='', fragment='')",1,co.uk,co,uk
https://idlehands.design/products/page/2/,idlehands.design,"ParseResult(scheme='https', netloc='idlehands.design', path='/products/page/2/', params='', query='', fragment='')",1,design,design,
https://www.diyfurniturestore.com/products/inside-out,diyfurniturestore.com,"ParseResult(scheme='https', netloc='www.diyfurniturestore.com', path='/products/inside-out', params='', query='', fragment='')",1,com,com,
https://pastperfect.sg/products/,pastperfect.sg,"ParseResult(scheme='https', netloc='pastperfect.sg', path='/products/', params='', query='', fragment='')",1,sg,sg,
https://bastilleandsons.com.au/products/ottoman-leo,bastilleandsons.com.au,"ParseResult(scheme='https', netloc='bastilleandsons.com.au', path='/products/ottoman-leo', params='', query='', fragment='')",1,com.au,com,au
https://classicwithatwist.com.au/products/1900-bench,classicwithatwist.com.au,"ParseResult(scheme='https', netloc='classicwithatwist.com.au', path='/products/1900-bench', params='', query='', fragment='')",1,com.au,com,au
https://apato.com.au/products/work/kobo-st-desk/,apato.com.au,"ParseResult(scheme='https', netloc='apato.com.au', path='/products/work/kobo-st-desk/', params='', query='', fragment='')",1,com.au,com,au
https://thewoodroom.com.au/products/take-me-back,thewoodroom.com.au,"ParseResult(scheme='https', netloc='thewoodroom.com.au', path='/products/take-me-back', params='', query='', fragment='')",1,com.au,com,au
https://thebanyantree.com.au/products/gift-card,thebanyantree.com.au,"ParseResult(scheme='https', netloc='thebanyantree.com.au', path='/products/gift-card', params='', query='', fragment='')",1,com.au,com,au
https://ardoutdoor.com/products/,ardoutdoor.com,"ParseResult(scheme='https', netloc='ardoutdoor.com', path='/products/', params='', query='', fragment='')",1,com,com,
https://hauserstores.com/products/mesa-sofa?view=product-alt,hauserstores.com,"ParseResult(scheme='https', netloc='hauserstores.com', path='/products/mesa-sofa', params='', query='view=product-alt', fragment='')",1,com,com,
https://boahaus.com/products/boahaus-urban-dressing-table,boahaus.com,"ParseResult(scheme='https', netloc='boahaus.com', path='/products/boahaus-urban-dressing-table', params='', query='', fragment='')",1,com,com,
https://tabularasa-furniture.com/collections/frontpage/products/ohmm-fiesta,tabularasa-furniture.com,"ParseResult(scheme='https', netloc='tabularasa-furniture.com', path='/collections/frontpage/products/ohmm-fiesta', params='', query='', fragment='')",1,com,com,
https://livingbydesign.net.au/products/sorensen-teak-bench-seat-dining,livingbydesign.net.au,"ParseResult(scheme='https', netloc='livingbydesign.net.au', path='/products/sorensen-teak-bench-seat-dining', params='', query='', fragment='')",1,net.au,net,au
https://www.living-home.co.uk/products/58-07-valencia-side-table,living-home.co.uk,"ParseResult(scheme='https', netloc='www.living-home.co.uk', path='/products/58-07-valencia-side-table', params='', query='', fragment='')",1,co.uk,co,uk
https://relm.com.au/products/,relm.com.au,"ParseResult(scheme='https', netloc='relm.com.au', path='/products/', params='', query='', fragment='')",1,com.au,com,au
https://www.harpersproject.com/products/marble-stool,harpersproject.com,"ParseResult(scheme='https', netloc='www.harpersproject.com', path='/products/marble-stool', params='', query='', fragment='')",1,com,com,
https://www.morningstartrading.ca/pages/products/recycled-treasures-consignment-pieces/hidden-treasure,morningstartrading.ca,"ParseResult(scheme='https', netloc='www.morningstartrading.ca', path='/pages/products/recycled-treasures-consignment-pieces/hidden-treasure', params='', query='', fragment='')",1,ca,ca,
https://www.bellus.com/products/,bellus.com,"ParseResult(scheme='https', netloc='www.bellus.com', path='/products/', params='', query='', fragment='')",1,com,com,
https://www.hatihome.com/products/lounge-cane,hatihome.com,"ParseResult(scheme='https', netloc='www.hatihome.com', path='/products/lounge-cane', params='', query='', fragment='')",1,com,com,
https://www.meta44.com/products/homeland,meta44.com,"ParseResult(scheme='https', netloc='www.meta44.com', path='/products/homeland', params='', query='', fragment='')",1,com,com,
https://modernkomfort.ca/products/glen,modernkomfort.ca,"ParseResult(scheme='https', netloc='modernkomfort.ca', path='/products/glen', params='', query='', fragment='')",1,ca,ca,
https://www.aarniooriginals.com/collections/shop/products/pony,aarniooriginals.com,"ParseResult(scheme='https', netloc='www.aarniooriginals.com', path='/collections/shop/products/pony', params='', query='', fragment='')",1,com,com,
https://chansfurniture.com/products/copy-of-42-tennant-brand-modern-style-beatrice-bathroom-sink-vanity-tb-9433-v42-wenge-color,chansfurniture.com,"ParseResult(scheme='https', netloc='chansfurniture.com', path='/products/copy-of-42-tennant-brand-modern-style-beatrice-bathroom-sink-vanity-tb-9433-v42-wenge-color', params='', query='', fragment='')",1,com,com,
https://alasaw.com/products/sample-box,alasaw.com,"ParseResult(scheme='https', netloc='alasaw.com', path='/products/sample-box', params='', query='', fragment='')",1,com,com,
https://hedgehousefurniture.com/products/windsor-bed,hedgehousefurniture.com,"ParseResult(scheme='https', netloc='hedgehousefurniture.com', path='/products/windsor-bed', params='', query='', fragment='')",1,com,com,
http://www.mountainteak.com/products/designer-teak-furniture/,mountainteak.com,"ParseResult(scheme='http', netloc='www.mountainteak.com', path='/products/designer-teak-furniture/', params='', query='', fragment='')",0,com,com,
https://www.lestudiolum.com/us/products/textiles/throws/,lestudiolum.com,"ParseResult(scheme='https', netloc='www.lestudiolum.com', path='/us/products/textiles/throws/', params='', query='', fragment='')",1,com,com,
https://www.ameriwoodhome.com/Products/Storage/All/,ameriwoodhome.com,"ParseResult(scheme='https', netloc='www.ameriwoodhome.com', path='/Products/Storage/All/', params='', query='', fragment='')",1,com,com,
https://www.homeandstyle.com.sg/products/richmond-sofa-grey,homeandstyle.com.sg,"ParseResult(scheme='https', netloc='www.homeandstyle.com.sg', path='/products/richmond-sofa-grey', params='', query='', fragment='')",1,com.sg,com,sg
https://shop.vanillawood.com/products/plume-wallpaper,shop.vanillawood.com,"ParseResult(scheme='https', netloc='shop.vanillawood.com', path='/products/plume-wallpaper', params='', query='', fragment='')",1,com,com,
http://modliving.com.ph/products/,modliving.com.ph,"ParseResult(scheme='http', netloc='modliving.com.ph', path='/products/', params='', query='', fragment='')",0,com.ph,com,others
https://curiocavern.ph/products/cow-skull,curiocavern.ph,"ParseResult(scheme='https', netloc='curiocavern.ph', path='/products/cow-skull', params='', query='', fragment='')",1,ph,ph,
https://www.mossmanilahome.com/products/,mossmanilahome.com,"ParseResult(scheme='https', netloc='www.mossmanilahome.com', path='/products/', params='', query='', fragment='')",1,com,com,
https://oakforless.com/products/gift-card,oakforless.com,"ParseResult(scheme='https', netloc='oakforless.com', path='/products/gift-card', params='', query='', fragment='')",1,com,com,
https://www.castlery.com/products/spot-shelf,castlery.com,"ParseResult(scheme='https', netloc='www.castlery.com', path='/products/spot-shelf', params='', query='', fragment='')",1,com,com,
https://www.getmycouch.com/collections/sofa/products/sofa-sectional-bed-fn-gmc-008237,getmycouch.com,"ParseResult(scheme='https', netloc='www.getmycouch.com', path='/collections/sofa/products/sofa-sectional-bed-fn-gmc-008237', params='', query='', fragment='')",1,com,com,
https://www.castlery.com.au/products/mico-stool?quantity=1,castlery.com.au,"ParseResult(scheme='https', netloc='www.castlery.com.au', path='/products/mico-stool', params='', query='quantity=1', fragment='')",1,com.au,com,au
https://homestreethome.ie/products/zinc-tray,homestreethome.ie,"ParseResult(scheme='https', netloc='homestreethome.ie', path='/products/zinc-tray', params='', query='', fragment='')",1,ie,ie,
https://nazzek.myshopify.com/products/wooden-coffee-table,nazzek.myshopify.com,"ParseResult(scheme='https', netloc='nazzek.myshopify.com', path='/products/wooden-coffee-table', params='', query='', fragment='')",1,com,com,
https://www.myconcept.com.hk/products/moo,myconcept.com.hk,"ParseResult(scheme='https', netloc='www.myconcept.com.hk', path='/products/moo', params='', query='', fragment='')",1,com.hk,com,others
https://newforestrusticfurniture.co.uk/products/rustic-ruler-height-chart,newforestrusticfurniture.co.uk,"ParseResult(scheme='https', netloc='newforestrusticfurniture.co.uk', path='/products/rustic-ruler-height-chart', params='', query='', fragment='')",1,co.uk,co,uk
https://www.starliving.com.sg/products/heather-armchair,starliving.com.sg,"ParseResult(scheme='https', netloc='www.starliving.com.sg', path='/products/heather-armchair', params='', query='', fragment='')",1,com.sg,com,sg
https://vauntdesign.com/products/forna-plant-stand-small,vauntdesign.com,"ParseResult(scheme='https', netloc='vauntdesign.com', path='/products/forna-plant-stand-small', params='', query='', fragment='')",1,com,com,
https://www.langria.com/products/laptop-desk-cart,langria.com,"ParseResult(scheme='https', netloc='www.langria.com', path='/products/laptop-desk-cart', params='', query='', fragment='')",1,com,com,
https://www.kolocollection.com/collections/lounging/products/bentley-sofa-in-oyster-weave,kolocollection.com,"ParseResult(scheme='https', netloc='www.kolocollection.com', path='/collections/lounging/products/bentley-sofa-in-oyster-weave', params='', query='', fragment='')",1,com,com,
https://asianteakfurniture.com/products/bali-teak-bench-atf388,asianteakfurniture.com,"ParseResult(scheme='https', netloc='asianteakfurniture.com', path='/products/bali-teak-bench-atf388', params='', query='', fragment='')",1,com,com,
https://furnitica-vinova.myshopify.com/products/enim-donec-pede,furnitica-vinova.myshopify.com,"ParseResult(scheme='https', netloc='furnitica-vinova.myshopify.com', path='/products/enim-donec-pede', params='', query='', fragment='')",1,com,com,
https://jordanshome.ca/products/blue-vase,jordanshome.ca,"ParseResult(scheme='https', netloc='jordanshome.ca', path='/products/blue-vase', params='', query='', fragment='')",1,ca,ca,
https://mikazahome.ca/products/page/4/,mikazahome.ca,"ParseResult(scheme='https', netloc='mikazahome.ca', path='/products/page/4/', params='', query='', fragment='')",1,ca,ca,
https://barnabylane.com.au/products/spensley-tan,barnabylane.com.au,"ParseResult(scheme='https', netloc='barnabylane.com.au', path='/products/spensley-tan', params='', query='', fragment='')",1,com.au,com,au
https://urbangalleria.com/products/rowan-pod-swing,urbangalleria.com,"ParseResult(scheme='https', netloc='urbangalleria.com', path='/products/rowan-pod-swing', params='', query='', fragment='')",1,com,com,
https://www.modernfurniture.com.au/collections/on-sale/products/vision-suspended-sunbed,modernfurniture.com.au,"ParseResult(scheme='https', netloc='www.modernfurniture.com.au', path='/collections/on-sale/products/vision-suspended-sunbed', params='', query='', fragment='')",1,com.au,com,au
https://www.granitelane.com.au/products/flourish-print,granitelane.com.au,"ParseResult(scheme='https', netloc='www.granitelane.com.au', path='/products/flourish-print', params='', query='', fragment='')",1,com.au,com,au
https://teak-furniture-singapore.com/products/sweden-side-table,teak-furniture-singapore.com,"ParseResult(scheme='https', netloc='teak-furniture-singapore.com', path='/products/sweden-side-table', params='', query='', fragment='')",1,com,com,
https://teak-warehouse-sale.com/products/tws889lt-000-ta-lp,teak-warehouse-sale.com,"ParseResult(scheme='https', netloc='teak-warehouse-sale.com', path='/products/tws889lt-000-ta-lp', params='', query='', fragment='')",1,com,com,
https://www.countrysideamishfurniture.com/products/home-entertainment-centers/all/P40,countrysideamishfurniture.com,"ParseResult(scheme='https', netloc='www.countrysideamishfurniture.com', path='/products/home-entertainment-centers/all/P40', params='', query='', fragment='')",1,com,com,
https://www.modishstore.com/products/twos-company-sunburst-antiqued-gold-wall-mirror,modishstore.com,"ParseResult(scheme='https', netloc='www.modishstore.com', path='/products/twos-company-sunburst-antiqued-gold-wall-mirror', params='', query='', fragment='')",1,com,com,
https://www.stylemyhome.com.au/products/regency-three-drawer-chest,stylemyhome.com.au,"ParseResult(scheme='https', netloc='www.stylemyhome.com.au', path='/products/regency-three-drawer-chest', params='', query='', fragment='')",1,com.au,com,au
https://loft-theme-demo-nashville.myshopify.com/products/black-chair,loft-theme-demo-nashville.myshopify.com,"ParseResult(scheme='https', netloc='loft-theme-demo-nashville.myshopify.com', path='/products/black-chair', params='', query='', fragment='')",1,com,com,
https://teakco.com/products/amsterdam-2-drawer-bedside-table-tek168bs-002-ta,teakco.com,"ParseResult(scheme='https', netloc='teakco.com', path='/products/amsterdam-2-drawer-bedside-table-tek168bs-002-ta', params='', query='', fragment='')",1,com,com,
https://www.skovby.com/en-gb/products/tv-cabinets/skovby-86,skovby.com,"ParseResult(scheme='https', netloc='www.skovby.com', path='/en-gb/products/tv-cabinets/skovby-86', params='', query='', fragment='')",1,com,com,
https://boulevardoutdoorfurniture.com/products/surin-lounge-set,boulevardoutdoorfurniture.com,"ParseResult(scheme='https', netloc='boulevardoutdoorfurniture.com', path='/products/surin-lounge-set', params='', query='', fragment='')",1,com,com,
https://big-sale-furniture.com/products/amsterdam-bench-150-x-35-be-150-35-ta,big-sale-furniture.com,"ParseResult(scheme='https', netloc='big-sale-furniture.com', path='/products/amsterdam-bench-150-x-35-be-150-35-ta', params='', query='', fragment='')",1,com,com,
https://taktcph.com/products/,taktcph.com,"ParseResult(scheme='https', netloc='taktcph.com', path='/products/', params='', query='', fragment='')",1,com,com,
https://www.blackmango.com.au/products/gift-card,blackmango.com.au,"ParseResult(scheme='https', netloc='www.blackmango.com.au', path='/products/gift-card', params='', query='', fragment='')",1,com.au,com,au
https://jnmhome.ca/products/kuma-artwork,jnmhome.ca,"ParseResult(scheme='https', netloc='jnmhome.ca', path='/products/kuma-artwork', params='', query='', fragment='')",1,ca,ca,
https://candb.ca/products/10-gel-memory-foam-mattress,candb.ca,"ParseResult(scheme='https', netloc='candb.ca', path='/products/10-gel-memory-foam-mattress', params='', query='', fragment='')",1,ca,ca,
https://www.oopenspace.com/products/nova-3,oopenspace.com,"ParseResult(scheme='https', netloc='www.oopenspace.com', path='/products/nova-3', params='', query='', fragment='')",1,com,com,
http://gharwakhri.com/Products/Bed-Room,gharwakhri.com,"ParseResult(scheme='http', netloc='gharwakhri.com', path='/Products/Bed-Room', params='', query='', fragment='')",0,com,com,
https://thonet.co.nz/products/all,thonet.co.nz,"ParseResult(scheme='https', netloc='thonet.co.nz', path='/products/all', params='', query='', fragment='')",1,co.nz,co,nz
https://www.nigbursfinefurniture.com/products/,nigbursfinefurniture.com,"ParseResult(scheme='https', netloc='www.nigbursfinefurniture.com', path='/products/', params='', query='', fragment='')",1,com,com,
https://brownandbeam.com/products/hunts-pouf,brownandbeam.com,"ParseResult(scheme='https', netloc='brownandbeam.com', path='/products/hunts-pouf', params='', query='', fragment='')",1,com,com,
https://furniturestoresalemoregon.com/products/amish-furniture/style-your-own-syo/,furniturestoresalemoregon.com,"ParseResult(scheme='https', netloc='furniturestoresalemoregon.com', path='/products/amish-furniture/style-your-own-syo/', params='', query='', fragment='')",1,com,com,
https://www.dengiloutdoorfurniture.com/products/sofa-sets/rattan-sofa-sets/,dengiloutdoorfurniture.com,"ParseResult(scheme='https', netloc='www.dengiloutdoorfurniture.com', path='/products/sofa-sets/rattan-sofa-sets/', params='', query='', fragment='')",1,com,com,
https://taeillo.com/products/ada,taeillo.com,"ParseResult(scheme='https', netloc='taeillo.com', path='/products/ada', params='', query='', fragment='')",1,com,com,
https://birba.co.za/products/elkay-coffee-table-with-black-resign-line-detail,birba.co.za,"ParseResult(scheme='https', netloc='birba.co.za', path='/products/elkay-coffee-table-with-black-resign-line-detail', params='', query='', fragment='')",1,co.za,co,others
https://zenchair.co.za/products/galileo-backrest-for-outdoors,zenchair.co.za,"ParseResult(scheme='https', netloc='zenchair.co.za', path='/products/galileo-backrest-for-outdoors', params='', query='', fragment='')",1,co.za,co,others
https://ubikhome.co.za/products/ada-tv-stand,ubikhome.co.za,"ParseResult(scheme='https', netloc='ubikhome.co.za', path='/products/ada-tv-stand', params='', query='', fragment='')",1,co.za,co,others
https://vintage-etc.com/products/tabeni-coat-stand,vintage-etc.com,"ParseResult(scheme='https', netloc='vintage-etc.com', path='/products/tabeni-coat-stand', params='', query='', fragment='')",1,com,com,
https://www.youngath-art.com/products/free-gift-with-every-kids-bed-purchase,youngath-art.com,"ParseResult(scheme='https', netloc='www.youngath-art.com', path='/products/free-gift-with-every-kids-bed-purchase', params='', query='', fragment='')",1,com,com,
https://www.hamac-shop.be/products/hamac-brasil-xxl-vert,hamac-shop.be,"ParseResult(scheme='https', netloc='www.hamac-shop.be', path='/products/hamac-brasil-xxl-vert', params='', query='', fragment='')",1,be,be,
https://www.masayacompany.com/collections/featured/products/wood-leather-ottoman,masayacompany.com,"ParseResult(scheme='https', netloc='www.masayacompany.com', path='/collections/featured/products/wood-leather-ottoman', params='', query='', fragment='')",1,com,com,
https://ikonitaly.com/products/minimaproject-chieut-table,ikonitaly.com,"ParseResult(scheme='https', netloc='ikonitaly.com', path='/products/minimaproject-chieut-table', params='', query='', fragment='')",1,com,com,
https://arkaliving.com/products/african-palm-woven-chair,arkaliving.com,"ParseResult(scheme='https', netloc='arkaliving.com', path='/products/african-palm-woven-chair', params='', query='', fragment='')",1,com,com,
https://www.cmphouse.com/products/huntington%E2%84%A2-8pc-patio-sofa-and-lounge-chair-set,cmphouse.com,"ParseResult(scheme='https', netloc='www.cmphouse.com', path='/products/huntington%E2%84%A2-8pc-patio-sofa-and-lounge-chair-set', params='', query='', fragment='')",1,com,com,
https://inliving.com/products/,inliving.com,"ParseResult(scheme='https', netloc='inliving.com', path='/products/', params='', query='', fragment='')",1,com,com,
https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage,oakvillage.co.uk,"ParseResult(scheme='https', netloc='www.oakvillage.co.uk', path='/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage', params='', query='', fragment='')",1,co.uk,co,uk
https://waltercox.co.uk/products/,waltercox.co.uk,"ParseResult(scheme='https', netloc='waltercox.co.uk', path='/products/', params='', query='', fragment='')",1,co.uk,co,uk
https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa,davidsfurniture.com,"ParseResult(scheme='https', netloc='davidsfurniture.com', path='/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', params='', query='', fragment='')",1,com,com,
http://www.diamondfurniturepremier.com/products/,diamondfurniturepremier.com,"ParseResult(scheme='http', netloc='www.diamondfurniturepremier.com', path='/products/', params='', query='', fragment='')",0,com,com,
https://www.fdxonline.com/en/en/products/chaise-lounge-by-dfn,fdxonline.com,"ParseResult(scheme='https', netloc='www.fdxonline.com', path='/en/en/products/chaise-lounge-by-dfn', params='', query='', fragment='')",1,com,com,
https://www.212concept.com/products/ikon-sofa,212concept.com,"ParseResult(scheme='https', netloc='www.212concept.com', path='/products/ikon-sofa', params='', query='', fragment='')",1,com,com,
https://www.stacksfurniture.co.nz/products/rapaki3seatsofa-fog,stacksfurniture.co.nz,"ParseResult(scheme='https', netloc='www.stacksfurniture.co.nz', path='/products/rapaki3seatsofa-fog', params='', query='', fragment='')",1,co.nz,co,nz
https://vintagehomeboutique.ca/products/zinolin-teak-oil,vintagehomeboutique.ca,"ParseResult(scheme='https', netloc='vintagehomeboutique.ca', path='/products/zinolin-teak-oil', params='', query='', fragment='')",1,ca,ca,
https://bydesignmodern.com/products/dining-chairs-314-080,bydesignmodern.com,"ParseResult(scheme='https', netloc='bydesignmodern.com', path='/products/dining-chairs-314-080', params='', query='', fragment='')",1,com,com,
https://www.couchpotatocompany.com/collections/best-sellers/products/ro-armchair,couchpotatocompany.com,"ParseResult(scheme='https', netloc='www.couchpotatocompany.com', path='/collections/best-sellers/products/ro-armchair', params='', query='', fragment='')",1,com,com,
https://www.bfelix.com/products/lanceros-sofa,bfelix.com,"ParseResult(scheme='https', netloc='www.bfelix.com', path='/products/lanceros-sofa', params='', query='', fragment='')",1,com,com,
https://mueblesitaliano.ph/products/,mueblesitaliano.ph,"ParseResult(scheme='https', netloc='mueblesitaliano.ph', path='/products/', params='', query='', fragment='')",1,ph,ph,
https://www.laura-james.co.uk/products/coffee-table-corona,laura-james.co.uk,"ParseResult(scheme='https', netloc='www.laura-james.co.uk', path='/products/coffee-table-corona', params='', query='', fragment='')",1,co.uk,co,uk
https://emesfurnishop.co.uk/products/ivo-wardrobe,emesfurnishop.co.uk,"ParseResult(scheme='https', netloc='emesfurnishop.co.uk', path='/products/ivo-wardrobe', params='', query='', fragment='')",1,co.uk,co,uk
https://mossgardenhome.com/products/woodland-puzzle,mossgardenhome.com,"ParseResult(scheme='https', netloc='mossgardenhome.com', path='/products/woodland-puzzle', params='', query='', fragment='')",1,com,com,
https://www.amcfurniture.co.uk/products/1-6m-loui-dining-table-with-4-nicole-chairs,amcfurniture.co.uk,"ParseResult(scheme='https', netloc='www.amcfurniture.co.uk', path='/products/1-6m-loui-dining-table-with-4-nicole-chairs', params='', query='', fragment='')",1,co.uk,co,uk
https://timelessdesign.com.my/products/l-a-lcw-lounge-chair,timelessdesign.com.my,"ParseResult(scheme='https', netloc='timelessdesign.com.my', path='/products/l-a-lcw-lounge-chair', params='', query='', fragment='')",1,com.my,com,others
https://atomi.shop/products/wallpaper,atomi.shop,"ParseResult(scheme='https', netloc='atomi.shop', path='/products/wallpaper', params='', query='', fragment='')",1,shop,shop,
https://www.houzzconcept.com.au/products/ino-sideboard,houzzconcept.com.au,"ParseResult(scheme='https', netloc='www.houzzconcept.com.au', path='/products/ino-sideboard', params='', query='', fragment='')",1,com.au,com,au
https://lesa.com.my/website2019/products/living/,lesa.com.my,"ParseResult(scheme='https', netloc='lesa.com.my', path='/website2019/products/living/', params='', query='', fragment='')",1,com.my,com,others
